,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1701876235000,10174.71666666,10232.43333333,10028.56666666,10583.31666666,10228.43333333,,,
1701876240000,10404.05,10738.43333333,10520.533333329999,10567.83333333,10227.33333333,,,
1701876245000,10513.55,10736.31666666,10521.533333329999,10597.81666666,10281.633333329999,,,
1701876250000,10625.43333333,10750.1,10578.98333333,10741.3,10314.15,,,
1701876255000,10562.23333333,10928.383333329999,10480.25,10911.883333329999,10350.83333333,,,
1701876260000,10915.18333333,10788.95,10677.98333333,10842.0,10458.0,,,
1701876265000,10850.83333333,10993.68333333,10766.93333333,11001.73333333,10636.98333333,,,
1701876270000,11282.65,11164.65,10942.5,11225.68333333,10843.133333329999,,,
1701876275000,11278.283333329999,11385.383333329999,11155.98333333,11207.33333333,10829.43333333,,,
1701876280000,11241.36666666,11210.68333333,11123.1,11250.6,10830.16666666,,,
1701876285000,11290.93333333,11373.73333333,11097.48333333,11385.08333333,11011.033333329999,,,
1701876290000,11211.31666666,11563.8,11328.45,11111.783333329999,10699.16666666,,,
1701876295000,11076.6,11388.21666666,11003.25,11322.75,10919.56666666,,,
1701876300000,11362.45,11507.15,11185.83333333,11689.66666666,11296.91666666,,,
1701876305000,11705.716666659999,11856.216666659999,11617.6,11736.06666666,11337.95,,,
1701876310000,12007.3,11904.68333333,11672.48333333,11959.3,11664.85,,,
1701876315000,12036.98333333,12168.366666659998,12078.766666659998,11944.0,11556.91666666,,,
1701876320000,11885.48333333,12130.366666659998,11886.56666666,11861.633333329999,11465.98333333,,,
1701876325000,11696.55,12164.41666666,11793.91666666,11865.6,11460.71666666,,,
1701876330000,11832.616666659998,12033.266666659998,11793.7,11959.2,11550.98333333,,,
1701876335000,12066.73333333,12120.41666666,11887.7,12062.9,11656.93333333,,,
1701876340000,12334.33333333,12481.33333333,12013.6,12215.8,11845.7,,,
1701876345000,12235.66666666,12361.05,12234.06666666,12324.55,11684.65,,,
1701876350000,12352.55,12488.516666659998,12023.16666666,12358.516666659998,11988.08333333,,,
1701876355000,12612.35,12422.783333329999,12333.383333329999,12506.43333333,12108.93333333,,,
1701876360000,12535.716666659999,12666.98333333,12504.68333333,12484.783333329999,12057.75,,,
1701876365000,12518.85,12904.65,12399.383333329999,12706.266666659998,12282.966666659999,,,
1701876370000,12517.91666666,12892.716666659999,12467.16666666,12470.83333333,12011.65,,,
1701876375000,12674.3,12731.06666666,12412.73333333,12841.25,12405.266666659998,,,
1701876380000,12744.91666666,13023.83333333,12766.93333333,13014.2,12530.466666659999,,,
1701876385000,13057.65,13076.883333329999,12849.43333333,12878.533333329999,12445.533333329999,,,
1701876390000,12980.9,13117.68333333,12803.766666659998,12873.25,12435.7,,,
1701876395000,12975.033333329999,13299.266666659998,12799.81666666,13165.31666666,12722.06666666,,,
